id,title,clean_title,category,year,author,abstract_snippet,cluster
541,Perbandingan Metode Multilayer Perceptron dan Visual Geometry Group untuk Klasifikasi Penyakit Diabetes,perbandingan metode multilayer perceptron dan visual geometry group untuk klasifikasi penyakit diabetes,Teknik Informatika,2025,Rauli Sipakkar,"Diabetes ialah penyakit serius yang berlangsung lama, yang disebabkan oleh pankreas yang tidak memproduksi cukup insulin atau yang tidak dapat menggunakan insulin dengan efisien. Pada tahun 2020, Kementerian Kesehatan Republik Indonesia menginformasikan bahwa organisasi Federasi Internasional Diabet...",7
542,PERBANDINGAN METODE NAÏVE BAYES DAN NEURAL NETWORK DALAM KLASIFIKASI DATA SCREENING AUTISTIC SPECTRUM DISORDER (ASD) FOR TODDLERS,perbandingan metode na ve bayes dan neural network dalam klasifikasi data screening autistic spectrum disorder asd for toddlers,Teknik Informatika,2023,Osa Farida Sari,Penelitian ini bertujuan untuk membandingkan metode Naïve Bayes dan Neural Network dalam klasifikasi screening Autistic Spectrum Disorder (ASD) for toddlers. ASD atau autisme merupakan gangguan perkembangan otak (neurodevelopment) yang ditandai dengan adanya gangguan dan kesulitan pada pender...,7
547,Perbandingan Metode Random Forest dan Adaboost Dalam Prediksi Penyakit Jantung Dan Diabetes,perbandingan metode random forest dan adaboost dalam prediksi penyakit jantung dan diabetes,Teknik Informatika,2025,Yeriko Thomas Napitupulu,"Kemajuan teknologi tidak hanya memberikan dampak baik bagi kehidupan manusia, namun juga membawa dampak buruk yang mengakibatkan malas untuk bergerak. Rasa malas untuk beraktifitas ini jika berlangsung lama, akan memicu timbulnya penyakit, jantung dan diabetes merupakan salah satu penyakit dengan an...",7
554,"PERBANDINGAN METODE XTREME GRADIENT BOOSTING , ARTIFICIAL NEURAL NETWORK DAN C4.5 UNTUK PENYAKIT DIABETES",perbandingan metode xtreme gradient boosting artificial neural network dan c4 5 untuk penyakit diabetes,Teknik Informatika,2022,Cita Sari Marito Siadari,Diabetes ialah suatu penyakit yang mengganggu metabolisme tubuh akibat hormon insulin yang tidak dapat bekerja secara efektif. Tahun 2019 World Health Organization (WHO) menjelaskan bahwa ada 463 juta orang dewasa mengidap penyakit diabetes. Jumlah oramg dewasa terkena penyakit diabetes meningkat ji...,7
581,Purwarupa Dispenser Obat Otomatis Menggunakan Internet of Things (IoT) untuk Mengingatkan Pengambilan Obat,purwarupa dispenser obat otomatis menggunakan internet of things iot untuk mengingatkan pengambilan obat,Teknik Informatika,2020,Leslie Anggraini,"Penyakit kronis berisiko dialami oleh lansia dikarenakan penurunan fungsi tubuh. Adapun penurunan fungsi ini dapat berpengaruh ke daya ingat yang semakin menurun secara perlahan. Hal ini menyebabkan lansia sering kali mengalami kesalahan dalam pengambilan obat, seperti salah dosis dan tidak tepat wa...",7
621,Rancang Bangun Sistem Diagnosa Penyakit Asma Dengan Metode Certainty Factor,rancang bangun sistem diagnosa penyakit asma dengan metode certainty factor,Teknik Informatika,2021,Muhammad Oktri Saputra,"Penyakit asma merupakan permasalahan yang mendunia dengan perkiraan jumlah penderita sebanyak 300 juta orang. Hal tersebut didasarkan dengan terdapatnya ratusan laporan mengenai prevalensi populasi penyakit asma. Pada tahun 2014, World Health Organization (WHO) mengeluarkan peringkat kematian yan...",7
727,Sistem Deteksi Jatuh Dengan Menggunakan Sensor Accelerometer Berbasis Internet Of Things (IoT),sistem deteksi jatuh dengan menggunakan sensor accelerometer berbasis internet of things iot,Teknik Informatika,2018,Genggam Mahardhika (14114004),"Jatuh merupakan salah satu penyebab utama cedera pada lansia yang berhubungan dengan kematian. Berdasarkan fakta tersebut, pengawasan terhadap kegiatan sehari-hari lansia diperlukan untuk meminimalisasi terjadinya kejadian jatuh tanpa pertolongan. Pada penelitian ini, sistem yang akan dikembangkan d...",7
728,SISTEM DETEKSI MALARIA BERBASIS CITRA MIKROSKOP MENGGUNAKAN METODE CONVOLUTIONAL NEURAL NETWORK,sistem deteksi malaria berbasis citra mikroskop menggunakan metode convolutional neural network,Teknik Informatika,2022,MUHAMMAD MUTTAQIN,Penyakit malaria merupakan penyakit tropis yang menginfeksi sel darah merah manusia yang disebabkan oleh infeksi parasit plasmodium. Parasit plasmodium ditularkan ke manusia melalui gigitan nyamuk betina anopheles dan dapat berkembang biak didalam sel darah merah manusia. Malaria menjadi masalah...,7
730,Sistem Diagnosa Obstructive Sleep Apnea Berdasarkan Aktivitas Tidur,sistem diagnosa obstructive sleep apnea berdasarkan aktivitas tidur,Teknik Informatika,2021,Yosua Tan Siswanto,Tidur merupakan salah satu cara untuk memulihkan kelelahan jasmani dan mental. Diperkirakan sekitar 20%- 40% orang dewasa mengalami gangguan tidur. Apnea tidur atau sleep apnea adalah salah satu gangguan tidur yang menyebabkan pernapasan seseorang berhenti sementara selama beberapa kali saat sedang ...,7
753,Sistem Pakar Diagnosa Depresi Mahasiswa Akhir menggunakan Metode Forward Chaining dan Certainty Factor Berbasis Website,sistem pakar diagnosa depresi mahasiswa akhir menggunakan metode forward chaining dan certainty factor berbasis website,Teknik Informatika,2023,Gunawan Sitepu,"Depresi adalah gangguan kondisi mental atau penyakit jiwa yang ditandai oleh gejala seperti menurunnya mood, hilangnya minat, perasaan bersalah, dan penarikan diri dari kehidupan sosial. Tingkat akhir studi merupakan periode di mana mahasiswa sering mengalami stres, terutama karena sebagian besar da...",7
754,SISTEM PAKAR DIAGNOSIS AWAL PENYAKIT KULIT PADA KUCING BERBASIS MOBILE DENGAN MENGGUNAKAN METODE CERTAINTY FACTOR,sistem pakar diagnosis awal penyakit kulit pada kucing berbasis mobile dengan menggunakan metode certainty factor,Teknik Informatika,2021,Frisky Riana Kesumadewi,"Kucing adalah salah satu binatang yang banyak dipelihara oleh manusia karena memiliki perilaku yang pintar, menggemaskan dan dapat menghibur. Namun terkadang manusia yang memelihara kucing sering kali tidak memahami pengetahuan-pengetahuan dalam memelihara kesehatan kulit kucing. Terkadang pemilik k...",7
755,Sistem Pakar Diagnosis Penyakit Feline Panleukopenia Virus Pada Kucing Menggunakan Metode Certainty Factor Berbasis Mobile,sistem pakar diagnosis penyakit feline panleukopenia virus pada kucing menggunakan metode certainty factor berbasis mobile,Teknik Informatika,2021,Vanesa Adhelia,"Virus feline panleukopenia merupakan virus yang sangat mematikan bagi kucing. Virus ini dapat bertahan pada lingkungan yang telah terpapar sekitar satu tahun dan kucing yang belum pernah di vaksin akan sangat rentan terpapar virus ini, terutama pada musim pancaroba. Gejala-gejala yang timbul pun san...",7
761,Sistem Penapisan Pasien Berisiko Dislipidemia Menggunakan Naive Bayes Classifier,sistem penapisan pasien berisiko dislipidemia menggunakan naive bayes classifier,Teknik Informatika,2021,Dewi Fidrianingrum,Dislipidemia adalah kelainan akibat gangguan pada metabolisme lipid yang ditandai dengan kelainan fraksi lipid dalam plasma. Dislipidemia adalah salah satu faktor risiko utama terjadinya penyakit kardiovaskuler. Penyakit kardiovaskuler ini mengakibatkan angka kematian di Indonesia meningkat. U...,7
785,TRANSFER LEARNING UNTUK PENDETEKSI MASKER WAJAH PADA CITRA TERMAL UNTUK KASUS PENGUKURAN RESPIRASI NON KONTAK,transfer learning untuk pendeteksi masker wajah pada citra termal untuk kasus pengukuran respirasi non kontak,Teknik Informatika,2022,Diza Febriyan Hasal,"Dalam penanganan medis, pengukuran RR berguna untuk mengetahui tanda klinis guna memperkuat diagnosis suatu penyakit dan menentukan perencanaan perawatan medis yang sesuai. banyaknya siklus pernapasan dalam satu menit disebut sebagai frekuensi napas atau Respiratory Rate (RR). Ada beberapa metode p...",7
787,Uji Penanganan Imbalanced Data menggunakan Resnet50 dan SVM (Studi Kasus Citra Kanker Kulit),uji penanganan imbalanced data menggunakan resnet50 dan svm studi kasus citra kanker kulit,Teknik Informatika,2022,Nardiyansah Tri Jatmiko,Kanker kulit adalah penyakit yang berbahaya. Terdapat beberapa kasus yang sampai menyebabkan kematian. Pesatnya perkembangan teknologi dan ilmu pengetahuan mendorong para peneliti untuk mengembangkan sistem yang memudahkan urusan manusia termasuk bidang kesehatan. Salah satunya adalah mesin ...,7
