id,title,clean_title,category,year,author,abstract_snippet,cluster
347,PENGEMBANGAN SISTEM INFORMASI KEPEGAWAIAN SUB MODUL PENGGAJIAN DAN PENJADWALAN KERJA BERBASIS WEBSITE MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS: PT. WIRA GRIYA),pengembangan sistem informasi kepegawaian sub modul penggajian dan penjadwalan kerja berbasis website menggunakan metode modified waterfall studi kasus pt wira griya,Teknik Informatika,2025,HANGGAR JATI PRIANGGA,"Saat ini proses dalam mengelola SDM di PT. Wira Griya masih menggunakan sistem manual, diantaranya yaitu penggajian dan penjadwalan kerja karyawan. Proses tersebut dilakukan oleh bagian administrasi secara terpisah dengan cara menginput jadwal secara manual dan melakukan penggajian karyawan secara m...",0
348,PENGEMBANGAN SISTEM INFORMASI KEPEGAWAIAN SUB MODUL PRESENSI DAN PENDATAAN KARYAWAN BERBASIS WEBSITE MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS: PT.WIRA GRIYA),pengembangan sistem informasi kepegawaian sub modul presensi dan pendataan karyawan berbasis website menggunakan metode modified waterfall studi kasus pt wira griya,Teknik Informatika,2025,Retri Dela Puspita,"Saat ini proses presensi dan pendataan karyawan masih memakan waktu yang relatif lama, atau rentan mengalami kesalahan dalam perekapan data. Hal tersebut di karenakan proses presensi masih menggunakan foto yang di kirim ke Whatssapp, sedangkan pendataan karyawan masih input melalui excel. Selain itu...",0
349,Pengembangan Sistem Informasi Laporan Perjalanan Berbasis Progressive Web App Menggunakan Metode Rad (Studi Kasus: PGN RO Lampung),pengembangan sistem informasi laporan perjalanan berbasis progressive web app menggunakan metode rad studi kasus pgn ro lampung,Teknik Informatika,2025,Irwanto Yezekiel Sihotang,Penelitian ini bertujuan untuk mengembangkan sistem informasi laporan perjalanan berbasis Progressive Web App (PWA) dengan menggunakan metode Rapid Application Development (RAD) pada PGNCOM RO Lampung. Permasalahan yang diidentifikasi adalah proses pencatatan laporan perjalanan operasional yang masi...,0
350,PENGEMBANGAN SISTEM INFORMASI LAYANAN PENGUJIAN SAMPEL PELANGGAN BERBASIS WEB (STUDI KASUS : KANTOR SYSLAB CABANG LAMPUNG),pengembangan sistem informasi layanan pengujian sampel pelanggan berbasis web studi kasus kantor syslab cabang lampung,Teknik Informatika,2022,Nazla Andintya Wijaya,"Syslab adalah perusahaan terbatas nasional (Perseroan Terbatas) yang mengkhususkan diri dalam pengujian dan layanan laboratorium tingkat lanjut. Dalam pelayanannya kepada pelanggan, pendataan dan komunikasi masih belum melalui satu pintu. Pendataan, penginputan, dan penyesuaian format masih dilakuka...",0
351,PENGEMBANGAN SISTEM INFORMASI LEMBAGA ADVOKASI BERBASIS WEBSITE MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: PERKUMPULAN DAMAR LAMPUNG),pengembangan sistem informasi lembaga advokasi berbasis website menggunakan metode personal extreme programming studi kasus perkumpulan damar lampung,Teknik Informatika,2025,Sinta Dwi Putri,"Kekerasan pada anak dan perempuan sering kali ditemukan beritanya mulai dari media sosial, hingga tetangga sekitar. Pelayanan dibidang advokasi sangat di perlukan seperti adanya platform sebagai informasi dan edukasi masyarakat. Perkumpulan Damar Lampung gerakan sosial yang bersifat independen dan b...",0
354,Pengembangan Sistem Informasi Manajemen Inventory Berbasis Web Menggunakan Metode RAD (Study Kasus House Of Orchid),pengembangan sistem informasi manajemen inventory berbasis web menggunakan metode rad study kasus house of orchid,Teknik Informatika,2025,NAUFAL IRVANSYAH,"Toko Anggrek House of Orchid, sebagai salah satu UMKM yang bergerak di bidang penjualan bunga anggrek dan alat berkebun, saat ini masih menggunakan sistem pencatatan manual untuk kegiatan operasional seperti pengecekan stok, transaksi penjualan, dan pencatatan harga modal. Hal ini berisiko menimbulk...",0
357,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PENGADAAN BERBASIS WEB MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING ( STUDI KASUS : UKPBJ ITERA ),pengembangan sistem informasi manajemen pengadaan berbasis web menggunakan metode personal extreme programming studi kasus ukpbj itera,Teknik Informatika,2022,Fikri Halim Ch,Pengadaan barang dan jasa metode langsung adalah metode yang paling banyak direncanakan pada pengadaan barang/jasa pemerintah. Sistem Informasi manajemen pengadaan dapat melakukan pencatatan serta monitoring terhadap siklus pengadaan pada instansi pemerintah. Sistem informasi manajemen pengadaan yan...,0
358,Pengembangan Sistem Informasi Manajemen SDM Petugas Kebersihan Berbasis Progressive Web App (PWA) Dengan Metode Waterfall (Studi Kasus: Dinas Lingkungan Hidup Kabupaten Humbang Hasundutan),pengembangan sistem informasi manajemen sdm petugas kebersihan berbasis progressive web app pwa dengan metode waterfall studi kasus dinas lingkungan hidup kabupaten humbang hasundutan,Teknik Informatika,2025,Nelpi sariana Hutasoit,"Sistem manajemen Sumber Daya Manusia (SDM) di Dinas Lingkungan Hidup Kabupaten Humbang Hasundutan masih dilakukan secara manual, seperti presensi melalui grup WhatsApp, pencatatan penggajian berbasis kertas, dan pengajuan izin/cuti secara langsung. Kondisi ini menimbulkan berbagai permasalah...",0
359,"PENGEMBANGAN SISTEM INFORMASI MANAJEMEN TAGIHAN BERBASIS WEBSITE MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT (STUDI KASUS: KANTOR NOTARIS & PPAT DENI NUGRAHA, S.E., S.H., M.Kn.)",pengembangan sistem informasi manajemen tagihan berbasis website menggunakan metode rapid application development studi kasus kantor notaris ppat deni nugraha s e s h m kn,Teknik Informatika,2026,BIMA SETIAWAN SANDI,"Pengelolaan tagihan pada Kantor Notaris & PPAT Deni Nugraha sebelumnya dilakukan secara manual sehingga berpotensi menimbulkan keterlambatan penagihan, kendala pemantauan jatuh tempo, serta risiko kesalahan pencatatan. Penelitian ini bertujuan untuk merancang dan membangun Sistem Informasi Manajemen...",0
361,PENGEMBANGAN SISTEM INFORMASI MONITORING ALAT K3 DAN KEAMANAN (K4) DENGAN METODE MODIFIED WATERFALL (STUDI KASUS: PT PLN NUSANTARA POWER UPDK BANDAR LAMPUNG),pengembangan sistem informasi monitoring alat k3 dan keamanan k4 dengan metode modified waterfall studi kasus pt pln nusantara power updk bandar lampung,Teknik Informatika,2026,Taufiq Ahmad Maulana,"Penggunaan sistem informasi yang terintegrasi dalam diolahnya data dan informasi di suatu perusahaan atau instansi dapat mempermudah proses kerja dan meningkatkan efisiensi operasional. PT PLN Nusantara Power UPDK Bandar Lampung, khususnya Divisi K3 dan Keamanan, menghadapi tantangan dalam pengelola...",0
362,PENGEMBANGAN SISTEM INFORMASI MONITORING JARINGAN KLIEN BERBASIS WEB MENGGUNAKAN METODE FDD (Studi Kasus : PT.PGAS Telekomunikasi Nusantara RO Lampung),pengembangan sistem informasi monitoring jaringan klien berbasis web menggunakan metode fdd studi kasus pt pgas telekomunikasi nusantara ro lampung,Teknik Informatika,2024,ZOINTA RAS BANGUN,ABSTRAK Pengembangan Sistem Informasi Monitoring Jaringan Klien Berbasis Web Menggunakan Metode FDD (Studi Kasus : PT.PGAS Telekomunikasi Nusantara RO Lampung) Zointa Ras Bangun PT.PGAS Telekomunikasi Nusantara RO Lampung merupakan Perusahaan yang bergerak dibidang layanan telekomunikasi yang me...,0
363,Pengembangan Sistem Informasi Museum Simalungun Berbasis Website Dengan Metode Modified Waterfall,pengembangan sistem informasi museum simalungun berbasis website dengan metode modified waterfall,Teknik Informatika,2025,ELISABET NANDRA HAGAINA SEMBIRING,"Pelestarian budaya merupakan upaya penting dalam menjaga identitas bangsa. Museum Simalungun sebagai salah satu lembaga budaya di Kota Pematangsiantar berperan penting dalam menyimpan dan memperkenalkan warisan budaya masyarakat Simalungun. Namun, dalam pengelolaan administrasi dan penyebaran inform...",0
365,PENGEMBANGAN SISTEM INFORMASI PASU JAYA MENGGUNAKAN METODE SIMPLIFIED EXTREME PROGRAMMING (STUDI KASUS JASA CUCI MOBIL PASU JAYA),pengembangan sistem informasi pasu jaya menggunakan metode simplified extreme programming studi kasus jasa cuci mobil pasu jaya,Teknik Informatika,2024,Christop Pasu Marpaung,"Sistem Informasi Pasu Jaya dibangun peneliti untuk menjawab permasalahan dalam proses bisnis dengan perkembangan teknologi informasi. Studi kasus penelitian ini dilakukan pada Pasu Jaya yang merupakan penyedia jasa cuci mobil, dimana proses bisnis masih manual dalam mengelola transaksi, inventori, d...",0
369,Pengembangan Sistem Informasi Pelayanan Praktik Mandiri Bidan Berbasis Web Menggunakan Metode Rapid Application Development (STUDI KASUS: BIDAN DESY SANDI),pengembangan sistem informasi pelayanan praktik mandiri bidan berbasis web menggunakan metode rapid application development studi kasus bidan desy sandi,Teknik Informatika,2025,TIARA PUTRI ELISA,"Perkembangan teknologi informasi telah memberikan peluang untuk meningkatkan kualitas layanan kesehatan, khususnya pada praktik mandiri bidan. Praktik Mandiri Bidan (PMB) Desy Sandi di Bandar Lampung masih menggunakan pencatatan manual, yang menyebabkan kendala seperti kerusakan dokumen dan lambatny...",0
370,Pengembangan Sistem Informasi Pembukuan Digital Berbasis Web Menggunakan Metode Modified Waterfall (Studi Kasus: PT. Sentra Alam Anandana),pengembangan sistem informasi pembukuan digital berbasis web menggunakan metode modified waterfall studi kasus pt sentra alam anandana,Teknik Informatika,2025,Moratua Putra Pardede,"PT. Sentra Alam Anandana menghadapi tantangan dalam manajemen pembukuan seperti kesalahan pencatatan, duplikasi data, dan keterlambatan pembuatan laporan akibat sistem manual. Penelitian ini mengembangkan sistem pembukuan digital berbasis web menggunakan metode Modified Waterfall dengan fram...",0
371,PENGEMBANGAN SISTEM INFORMASI PEMESANAN TIKET WISATA BERBASIS WEB MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS: TEMIANGAN HILL KABUPATEN LAMPUNG BARAT),pengembangan sistem informasi pemesanan tiket wisata berbasis web menggunakan metode modified waterfall studi kasus temiangan hill kabupaten lampung barat,Teknik Informatika,2025,Indah Mutiara,Penelitian ini bertujuan untuk mengembangkan sistem informasi pemesanan tiket wisata berbasis web untuk destinasi Temiangan Hill di Kabupaten Lampung Barat dengan menggunakan metode Modified Waterfall. Sistem ini dirancang sebagai solusi atas permasalahan dalam proses pemesanan tiket yang se...,0
379,PENGEMBANGAN SISTEM INFORMASI PENJUALAN BARANG PERCETAKAN BERBASIS WEBSITE DENGAN METODE RAPID APPLICATION DEVELOPMENT (RAD) (STUDI KASUS: PERCETAKAN PRIMA PRINTING),pengembangan sistem informasi penjualan barang percetakan berbasis website dengan metode rapid application development rad studi kasus percetakan prima printing,Teknik Informatika,2025,Adli Mustofa,"Penelitian ini bertujuan untuk mengembangkan sistem informasi penjualan barang percetakan berbasis website bagi Percetakan Prima Printing guna mengatasi kendala operasional dalam pemesanan dan pengelolaan pesanan. Metode Rapid Application Development (RAD) digunakan dalam pengembangan sistem ini,...",0
384,Pengembangan Sistem Informasi Rencana Anggaran Belanja UPT Lab Terpadu Dengan Metode Modified Waterfall,pengembangan sistem informasi rencana anggaran belanja upt lab terpadu dengan metode modified waterfall,Teknik Informatika,2023,M. Afif Hibatullah,Penelitian ini bertujuan untuk mengembangkan sebuah sistem informasi rencana anggaran belanja untuk UPT Lab Terpadu menggunakan metode Modified Waterfall. Sistem informasi dapat membantu UPT Lab Terpadu dalam mengelola rekapitulasi rencana anggaran belanja mereka secara efisien dan mudah. Pene...,0
388,Pengembangan sistem inventaris laboratorium kesehartan berbasis web menggunakan metode modified waterfall (studi kasus: UPTD Balai Laboratorium Kesehatan),pengembangan sistem inventaris laboratorium kesehartan berbasis web menggunakan metode modified waterfall studi kasus uptd balai laboratorium kesehatan,Teknik Informatika,2025,Nestiawan Ferdiyanto,"UPTD Balai Laboratorium Kesehatan Provinsi Lampung merupakan unit pelaksana teknis yang memberikan layanan analisis laboratorium kesehatan di tingkat daerah dan provinsi. Namun, proses pencatatan dan pengelolaan inventaris laboratorium di UPTD LABKESDA masih dilakukan secara manual menggunakan m...",0
389,Pengembangan Sistem Inventori Alat Dan Bahan Berbasis Web Menggunakan Metode Prototype (Studi Kasus: UPT Lab. Terpadu Institut Teknologi Sumatera),pengembangan sistem inventori alat dan bahan berbasis web menggunakan metode prototype studi kasus upt lab terpadu institut teknologi sumatera,Teknik Informatika,2023,Alief Moehamad Ardhi,Faktor perkembangan teknologi pada saat ini mendorong manusia untuk melakukan sebagian besar pekerjaan menggunakan perangkat komputer agar dapat mempercepat proses yang dibutuhkan. Salah satunya juga dapat mempercepat dalam melakukan pengolahan data persediaan barang. Berdasarkan hasil wawancara yan...,0
390,PENGEMBANGAN SISTEM INVENTORY DAN MODUL ADMINISTRASI MENGGUNAKAN METODE PXP (Studi Kasus : Toko Sepatu Syahara Mode),pengembangan sistem inventory dan modul administrasi menggunakan metode pxp studi kasus toko sepatu syahara mode,Teknik Informatika,2023,Muhammad Ikram Daffa Ramdhani,"Toko sepatu Syahara Mode merupakan salah satu pelaku usaha yang menggunakan platform penyedia layanan e-commerce dikarenakan memiliki banyak keuntungan bagi pelaku usaha, namun dengan menggunakan platform tersebut juga memiliki kerugian seperti kurang leluasanya pemilik toko dalam melakukan kegiatan...",0
391,PENGEMBANGAN SISTEM INVENTORY DARAH BERBASIS WEB MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS: UDD PEMBINA PMI PROVINSI LAMPUNG),pengembangan sistem inventory darah berbasis web menggunakan metode modified waterfall studi kasus udd pembina pmi provinsi lampung,Teknik Informatika,2026,MUHAMMAD RAZZAN RAMADHAN,"Ketersediaan darah yang terkelola dengan baik sangat penting bagi pelayanan kesehatan. Namun, UDD Pembina PMI Provinsi Lampung masih mengelola stok darah secara manual menggunakan Microsoft Excel, sehingga belum dapat diakses masyarakat secara real-time. Untuk mengatasi hal tersebut, dikembangkan si...",0
392,Pengembangan Sistem Manajemen Kepegawaian Berbasis Website Dengan Metode Rapid Application Development (Studi Kasus: SMA Gajah Mada),pengembangan sistem manajemen kepegawaian berbasis website dengan metode rapid application development studi kasus sma gajah mada,Teknik Informatika,2025,IQBAL ALFARIZI,"Kepegawaian adalah sebuah aktivitas yang dilakukan untuk mengelola fungsi dan status dari pegawai yang ada pada suatu organisasi, badan, ataupun instansi. Dalam melakukan pekerjaan tersebut, lembaga seperti SMA Gajah Mada perlu menggunakan cara yang paling sesuai dan tepat. SMA Gajah Mada merupakan ...",0
393,PENGEMBANGAN SISTEM MANAJEMEN LAUNDRY SELF-SERVICE BERBASIS PROGRESSIVE WEB APPS DENGAN METODE MODIFIED WATERFALL (STUDI KASUS: DWASH LAUNDRY LAMPUNG),pengembangan sistem manajemen laundry self service berbasis progressive web apps dengan metode modified waterfall studi kasus dwash laundry lampung,Teknik Informatika,2026,ADITYA WAHYU SUHENDAR,Sistem manajemen Dwash Laundry berbasis Progressive Web Apps (PWA) dikembangkan sebagai solusi integrasi operasional bagi Dwash Laundry yang memiliki 7 cabang di Kota Bandar Lampung. Sistem ini dirancang untuk mengatasi kendala pencatatan manual yang menyebabkan tingginya risiko selisih perhitungan ...,0
401,Pengembangan Sistem Pelayanan E-Rapid Berbasis Web Menggunakan MVVM Flutter Dengan Model Prototyping,pengembangan sistem pelayanan e rapid berbasis web menggunakan mvvm flutter dengan model prototyping,Teknik Informatika,2022,Putri Ayuni Sutikman,Penyebaran kasus COVID-19 menyebabkan setiap pelaku perjalanan wajib memiliki surat keterangan bebas COVID-19 dari unit pelayanan kesehatan penyedia. Salah satu unit yang menyediakan pemeriksaan dengan harga terjangkau dan lengkap ialah Rumah Bersalin Tiara. Adanya penyediaan rapid test berdampak pa...,0
402,PENGEMBANGAN SISTEM PELAYANAN GEREJA BERBASIS WEBSITE MENGGUNAKAN METODE PERSONAL EXTREME PROGRAMMING (STUDI KASUS: HKBP KAYU TINGGI JAKARTA),pengembangan sistem pelayanan gereja berbasis website menggunakan metode personal extreme programming studi kasus hkbp kayu tinggi jakarta,Teknik Informatika,2025,TOMU PETRA MANOGARI NAHULAE,"HKBP Kayu Tinggi Jakarta kerap menghadapi tantangan dalam mengatur pelayanan gereja karena proses pengelolaannya yang masih konvensional memakan waktu lama dan berpotensi menyebabkan hilangnya data-data penting. Akibatnya jemaat dan pelayan ibadah kesulitan mendapatkan informasi. Untuk mengatasinya,...",0
404,PENGEMBANGAN SISTEM PEMESANAN DARAH BERBASIS WEB MENGGUNAKAN METODE MODIFIED WATERFALL (STUDI KASUS: UDD PEMBINA PMI PROVINSI LAMPUNG),pengembangan sistem pemesanan darah berbasis web menggunakan metode modified waterfall studi kasus udd pembina pmi provinsi lampung,Teknik Informatika,2026,Satria Fattan Granada,"Ketersediaan darah yang terkelola dengan baik sangat penting dalam menunjang pelayanan kesehatan. Namun, proses pemesanan darah pada UDD Pembina PMI Provinsi Lampung masih dilakukan secara manual melalui telepon atau kedatangan langsung, sehingga membutuhkan waktu, berpotensi menimbulkan miskomunika...",0
406,Pengembangan Sistem Pendaftaran Guru Pedalaman Berbasis Website menggunakan Metode Modified Waterfall (Studi kasus: Yayasan Tangan Pengharapan),pengembangan sistem pendaftaran guru pedalaman berbasis website menggunakan metode modified waterfall studi kasus yayasan tangan pengharapan,Teknik Informatika,2025,JACKY Z.M SIHOMBING,Yayasan Tangan Pengharapan menghadapi tantangan berupa inefisiensi dan miskomunikasi dalam proses pendaftaran program guru pedalaman akibat tingginya jumlah pendaftar dan proses seleksi yang masih manual. Penelitian ini bertujuan untuk merancang dan membangun sebuah sistem informasi pendaftaran berb...,0
411,Pengembangan Sistem Point Of Sales Berbasis Website Menggunakan Metode Modified Waterfall (Studi Kasus: Toko Merapi),pengembangan sistem point of sales berbasis website menggunakan metode modified waterfall studi kasus toko merapi,Teknik Informatika,2026,Rahmat Fadhil Syauqy.A,"Perkembangan teknologi informasi menuntut sektor perdagangan untuk beralih ke sistem digital guna meningkatkan efisiensi dan akurasi data. Toko Merapi, sebuah usaha ritel yang bergerak di bidang perkakas, menghadapi kendala operasional signifikan akibat penggunaan sistem manual berbasis nota kertas ...",0
413,Pengembangan Sistem Untuk Monitoring Pelaporan Produksi Berbasis Website Menggunakan Metode Modified Waterfall (Studi Kasus : Department QC PT GGP),pengembangan sistem untuk monitoring pelaporan produksi berbasis website menggunakan metode modified waterfall studi kasus department qc pt ggp,Teknik Informatika,2025,FARHAN KURNIAWAN RONI,"Pada perkembangan teknologi, industri makanan dan minuman perlu beradaptasi dengan sistem berbasis digital guna meningkatkan efisiensi operasional. Proses monitoring pelaporan produksi di Department Quality Control PT GGP masih secara konvensional, menggunakan kertas dan Excel. Hal ini berpotensi se...",0
415,PENGEMBANGAN SUB SISTEM ASSET DAN SERVICE PADA SISTEM INVENTORY BERBASIS WEBSITE MENGGUNAKAN METODE SCRUM (Studi kasus: Indonusa Agromulia),pengembangan sub sistem asset dan service pada sistem inventory berbasis website menggunakan metode scrum studi kasus indonusa agromulia,Teknik Informatika,2025,DAVE NATHANAEL ANTHONIUS,"Pengelolaan Barang di PT. Indonusa Agromulia memiliki kendala dalam melakukan bisnis prosesnya setiap hari, hal ini disebabkan karena sistem yang sudah ada terdapat banyak keterbatasan dan tidak dapat diperbaharui untuk memenuhi kebutuhan perusahaan secara menyeluruh. Penelitian ini bertujuan untuk ...",0
416,PENGEMBANGAN SUB SISTEM ITEM PADA SISTEM INVENTORY BERBASIS WEBSITE MENGGUNAKAN METODE SCRUM (STUDI KASUS: INDONUSA AGROMULIA),pengembangan sub sistem item pada sistem inventory berbasis website menggunakan metode scrum studi kasus indonusa agromulia,Teknik Informatika,2025,ZIKRA DAFFA SAPUTRA,"Perkembangan teknologi informasi mendorong perusahaan untuk memanfaatkan sistem informasi dalam mendukung proses bisnis, termasuk pengadaan barang dan manajemen persediaan. PT. Indonusa Agromulia sebagai perusahaan di bidang perkebunan kelapa sawit menghadapi kendala dengan sistem inventory lama yan...",0
417,PENGEMBANGAN SUB-SISTEM ANTRIAN PADA NOLIMIT MOTOWASH & COFFEE DENGAN METODE SCRUM,pengembangan sub sistem antrian pada nolimit motowash coffee dengan metode scrum,Teknik Informatika,2026,ANDRI SETIAWAN,"Pertumbuhan jumlah kendaraan bermotor di Indonesia menyebabkan meningkatnya permintaan terhadap layanan cuci kendaraan. Nolimit Motowash & Coffee merupakan usaha yang menyediakan layanan cuci kendaraan sekaligus kafe untuk pelanggan. Namun, proses pengelolaan antrian yang masih dilakukan secara ...",0
422,PENGEMBANGAN SUB-SISTEM SUBSCRIPTION KONTEN DOKUMENTASI PADA SISTEM INFORMASI PUBLIKASI TEATER SATU LAMPUNG BERBASIS WEBSITE MENGGUNAKAN METODE AGILE SCRUM,pengembangan sub sistem subscription konten dokumentasi pada sistem informasi publikasi teater satu lampung berbasis website menggunakan metode agile scrum,Teknik Informatika,2025,Justin Halim,"Penelitian ini bertujuan mengembangkan sub-sistem subscription pada sistem informasi publikasi Teater Satu Lampung guna mengatasi tantangan akan wadah pemanfaatan dan pengarsipan Hak Kekayaan Intelektual (HKI) yang selama ini dikelola secara manual, sehingga mengurangi risiko kehilangan kontrol. Tan...",0
428,Pengembangan Subsistem Pembayaran pada Sistem Informasi Pemesanan dan Penjualan Produk Dharma Wanita Persatuan (DWP) ITERA Berbasis Website dengan Metode RAD,pengembangan subsistem pembayaran pada sistem informasi pemesanan dan penjualan produk dharma wanita persatuan dwp itera berbasis website dengan metode rad,Teknik Informatika,2025,Chrisnico Alexander Hutapea,"Organisasi Dharma Wanita Persatuan (DWP) merupakan sebuah organisasi wanita yang berfokus pada bidang pendidikan, ekonomi, sosial, dan budaya. Pada bidang Ekonomi Dharma Wanita Persatuan (DWP) yang terdapat sebuah usaha yang membantu para anggota untuk menjual produk. Namun dalam berniaga mereka mem...",0
431,PENGEMBANGAN UI/UX PADA APLIKASI MOBILE PASAR BERJAYA MENGGUNAKAN METODE DESIGN SPRINT,pengembangan ui ux pada aplikasi mobile pasar berjaya menggunakan metode design sprint,Teknik Informatika,2021,Rizki Bhaskara Mulya Efendi,Pasar Berjaya merupakan aplikasi belanja online berbasis mobile android yang harapannya dapat memudahkan masyarakat Lampung khususnya dalam mendapatkan kebutuhan pokok tanpa harus pergi berbelanja ke pasar tradisional. Pasar Berjaya cukup memiliki user interface dan user experience yang baik. Namun ...,0
435,Pengembangan Website Dashboard Manajemen Aset Gudang Dan Kendaraan Dengan Metode Modified Waterfall (Studi Kasus: PT PLN Haleyora Power UP5),pengembangan website dashboard manajemen aset gudang dan kendaraan dengan metode modified waterfall studi kasus pt pln haleyora power up5,Teknik Informatika,2025,Putri Naftali Manurung,"Permasalahan dalam pengelolaan aset operasional, seperti pencatatan inventori barang dan kendaraan yang masih dilakukan secara manual menggunakan Excel, mendorong perlunya penerapan teknologi informasi untuk meningkatkan efisiensi dan akurasi dalam manajemen aset. PT PLN Haleyora Power Unit Pelaksan...",0
460,PERANCANGAN ANTARMUKA DAN FRONT-END SISTEM INFORMASI PADA SHOWROOM JUAL BELI MOBIL BERBASIS WEB DENGAN METODE GDD (STUDI KASUS: BDL MOBILINDO),perancangan antarmuka dan front end sistem informasi pada showroom jual beli mobil berbasis web dengan metode gdd studi kasus bdl mobilindo,Teknik Informatika,2023,Neza Chania Putri,Brother Dealer Lampung Mobilindo atau yang disingkat BDL Mobilindo merupakan salah satu showroom didaerah Lampung yang berfoksu pada jual beli mobil kondisi bekas siap pakai dengan berbagai tipe dan merek mobil. Dalam menjalankan bisnisnya showroom ini masih menggunakan sistem konvensional dengan pr...,0
462,Perancangan Aplikasi Web Penilaian Kinerja Pegawai Non-PNS Dengan Metode Extreme Programming (Studi Kasus : RSJD Provinsi Lampung),perancangan aplikasi web penilaian kinerja pegawai non pns dengan metode extreme programming studi kasus rsjd provinsi lampung,Teknik Informatika,2023,Candra Wahyu Firmansyah,"Penilaian kinerja pegawai merupakan aspek penting dari manajemen sumber daya manusia untuk mengukur dan memantau produktivitas dan kontribusi individu terhadap organisasi. Di Rumah Sakit Jiwa (RSJD) Provinsi Lampung, untuk pegawai negeri sipil (PNS) sudah memiliki sistem penilaian kinerja yang...",0
465,Perancangan dan Pengembangan Aplikasi Penerimaan Peserta Didik Baru Berbasis Web Menggunakan Metode Modified Waterfall (Studi Kasus: SMKN 2 Kalianda),perancangan dan pengembangan aplikasi penerimaan peserta didik baru berbasis web menggunakan metode modified waterfall studi kasus smkn 2 kalianda,Teknik Informatika,2025,Ferdy. M,Penerimaan Peserta Didik Baru (PPDB) merupakan proses seleksi awal yang menentukan calon peserta didik di sekolah. PPDB merupakan salah satu proses penting dalam keberlangsungan bisnis organisasi. SMK Negeri 2 Kalianda masih menjalankan proses PPDB secara manual tanpa dibantu dengan sebuah aplikasi ...,0
481,PERANCANGAN SISTEM INFORMASI PENDATAAN UMKM DESA MENGGUNAKAN METODE USDP (UNIFIED SOFTWARE DEVELOPMENT PROCESS),perancangan sistem informasi pendataan umkm desa menggunakan metode usdp unified software development process,Teknik Informatika,2021,Nur Ali Majid,Saat ini perkembangan digitalisasi sangat membantu perekonomian masyarakat terutama para pelaku UMKM. Sehingga dengan banyaknya perkembangan UMKM yang masih terus berlanjut maka diperlukan sebuah sistem informasi pendataan UMKM oleh pemerintah. Tujuan dari penelitian ini adalah merancang sistem info...,0
482,PERANCANGAN SISTEM INFORMASI PENJUALAN SAYURAN BERBASIS WEBSITE METRO SAYUR MENGGUNAKAN METODE WATERFALL MODIFIED (Studi Kasus : Sentra Kreatif Metro),perancangan sistem informasi penjualan sayuran berbasis website metro sayur menggunakan metode waterfall modified studi kasus sentra kreatif metro,Teknik Informatika,2025,Heksa Dananjaya,"SEKAM (Sentra Kreatif Kota Metro) merupakan program kerja dibawah dinas perdagangan Kota Metro yang hadir sebagai wadah bagi para pelaku UMKM agar dapat memasarkan produknya. Diantaranya disektor jual beli sayuran, permasalahan yang sering dijumpai oleh customer adalah sayuran yang tersedia diwarung...",0
483,PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN SMA NEGERI 12 BANDAR LAMPUNG DENGAN METODE MODIFIED WATERFALL,perancangan sistem informasi perpustakaan sma negeri 12 bandar lampung dengan metode modified waterfall,Teknik Informatika,2025,RAJA JOSUA SIMANUNGKALIT,"Pengelolaan perpustakaan di SMA Negeri 12 Bandar Lampung masih menggunakan sistem manual berbasis buku catatan, menyebabkan kesalahan pencatatan, keterlambatan proses peminjaman dan pengembalian buku, serta kurangnya transparansi dalam perhitungan denda, yang menghambat efisiensi layanan dan penerbi...",0
486,Perancangan Sistem Reservasi Servis Bengkel Kendaraan Bermotor Berbasis Web Menggunakan Metode Extreme Programming (Studi Kasus: Ahass Nabila),perancangan sistem reservasi servis bengkel kendaraan bermotor berbasis web menggunakan metode extreme programming studi kasus ahass nabila,Teknik Informatika,2024,Dandi Yudistira,"Di era modern ini, kebutuhan akan transportasi semakin meningkat, dan dengan demikian kebutuhan akan layanan bengkel kendaraan bermotor juga semakin tinggi. Dari segi efisiensi operasional Manajemen masih dilakukan secara manual sehingga untuk penjadwalan servis rentan terhadap kesalahan seperti men...",0
488,Perancangan UI/UX dan Front End pada Aplikasi Warehouse Management System (WMS) Berbasis Website dengan Menggunakan Metode Design Thinking,perancangan ui ux dan front end pada aplikasi warehouse management system wms berbasis website dengan menggunakan metode design thinking,Teknik Informatika,2025,Hasiholan Owen Ambarita,"Kemajuan teknologi informasi memberikan manfaat besar dalam meningkatkan efisiensi operasional, termasuk dalam pengelolaan gudang. Banyak perusahaan masih mengelola gudang secara manual, sehingga berisiko menimbulkan kesalahan dalam pencatatan dan distribusi barang. Penelitian ini bertujuan untuk me...",0
