id,title,clean_title,category,year,author,abstract_snippet,cluster
229,Pemanfaatan Generative Network: Peningkatan Kualitas Citra Digital dengan Pendekatan Super-Resolution,pemanfaatan generative network peningkatan kualitas citra digital dengan pendekatan super resolution,Teknik Informatika,2024,Fahri Novaldi,"Perkembangan Generative Adversarial Networks (GAN) berkembang sangat pesat khususnya dalam ranah super-resolution. Perkembangan pesat ini menyebabkan munculnya berbagai model yang bersifat generalis maupun spesialis dalam peningkatan resolusi citra. Namun, permasalahan mendasar terletak pada trade-o...",1
235,PEMBUATAN SISTEM INFORMASI PENYEDIA JASA MAKE-UP ARTIST (MUA) BERBASIS WEB MENGGUNAKAN METODE RAPID APPLICATION DEVELOPMENT,pembuatan sistem informasi penyedia jasa make up artist mua berbasis web menggunakan metode rapid application development,Teknik Informatika,2023,Liana Khairunnisa Bancin,Merias diri merupakan hal yang penting bagi para wanita untuk menjaga penampilan agar terlihat menarik dan juga untuk meningkatkan rasa percaya diri dihadapan orang lain. Untuk memenuhi kebutuhan tersebut zaman sekarang sudah banyak orang yang membuka bisnis jasa makeup atau sering disebut den...,1
243,PENANGANAN IMBALANCE DATA DENGAN DBSCAN PADA MWMOTE,penanganan imbalance data dengan dbscan pada mwmote,Teknik Informatika,2025,ALDI PUBIANGGA,"Masalah ﻿terkait data sangat erat﻿ dengan Data Mining, salah satunya﻿ adalah data imbalance. Data yang tidak﻿ seimbang﻿ dapat﻿ mengurangi ﻿kualitas﻿ informasi yang disampaikan. Selain itu, noise dalam data juga mempengaruhi proses klasifikasi. Untuk﻿ mengatasi data imbalance, dapat...",1
246,PENDETEKSI APLIKASI YANG BERBAU PORNOGRAFI DENGAN VECTOR SPACE MODEL DAN SUPPORT VECTOR MACHINE BERBASIS DESKTOP,pendeteksi aplikasi yang berbau pornografi dengan vector space model dan support vector machine berbasis desktop,Teknik Informatika,2022,Mohamad Yusuf Rizaldi,"Internet merupakan hal yang penting dalam kehidupan sehari-hari dengan berbagai dampak positif. Selain memiliki banyak dampak positif, internet juga memiliki banyak dampak negatif seperti pornografi. Gambar, ilustrasi, foto, teks, suara, animasi, atau video yang mengandung eksploitasi seksual merupa...",1
256,Penerapan Deep Learning Pada Model Klasifikasi Emosi Berbasis Data Social Media Twitter (X) Menggunakan Metode CNN-LSTM,penerapan deep learning pada model klasifikasi emosi berbasis data social media twitter x menggunakan metode cnn lstm,Teknik Informatika,-1,SHAKIRA PUTRI ABRAR,"Emosi adalah kondisi mental yang kompleks dan dipengaruhi oleh berbagai hal yang sering kali terekspresikan melalui bahasa, termasuk pada media sosial seperti Twitter (X). Twitter banyak digunakan oleh pengguna untuk mengekspresikan diri, sehingga teks dalam tweet tidak hanya menyampaikan informasi ...",1
257,PENERAPAN FASTFLOWNET DAN YOLOV7 UNTUK DETEKSI PERGERAKAN OBJEK PENTING DALAM PEMOTONGAN REKAMAN KAMERA PENGAWAS,penerapan fastflownet dan yolov7 untuk deteksi pergerakan objek penting dalam pemotongan rekaman kamera pengawas,Teknik Informatika,2023,Muhammad Ariefuddin Satria Dharma,Kamera pengawas marak digunakan masyarakat Indonesia. Hal ini dikarenakan Tindakan kejahatan yang marak terjadi di Indonesia. Namun terdapat beberapa masalah pada penggunaan kamera pengawas ini yaitu besar hard drive yang terbatas. Dalam penelitian ini dibangun sebuah program untuk melakukan pemo...,1
258,PENERAPAN KODE HAMMING DALAM STEGANOGRAFI BIT PLANE COMPLEXITY SEGMENTATION (BPCS),penerapan kode hamming dalam steganografi bit plane complexity segmentation bpcs,Teknik Informatika,2023,Anastasia Puteri Dewi,"Kerahasiaan suatu data menjadi semakin penting di era sekarang, sebuah informasi bernilai tinggi jika memiliki aspek-aspek keamanan, kepentingan umum, dan bisnis. Dengan melihat pentingnya informasi maka perlu dilakukannya pengamanan data dengan memperhatikan ketahanan suatu data dan meningkatkanny...",1
259,PENERAPAN LIST-BASED STEGANOGRAPHY (LISTEGA) UNTUK PESAN ALFABET BERDASARKAN FREKUENSI HURUF VOKAL DAN KONSONAN,penerapan list based steganography listega untuk pesan alfabet berdasarkan frekuensi huruf vokal dan konsonan,Teknik Informatika,2023,Fajar Muhammad,Steganografi terdiri dari dua jenis yaitu steganografi noisy dan noiseless. Konsep dasar dari steganografi noisy adalah dengan mengubah bit dari cover yang digunakan. Proses pengubahan tersebut akan menghasilkan noise sehingga akan menimbulkan kecurigaan. Sementara konsep dari steganografi noiseless...,1
263,Penerapan Metode Frequency Hopping Spread Spectrum Untuk Penyematan Watermark Pada Audio Digital Sebagai Bentuk Perlindungan Terhadap Hak Cipta,penerapan metode frequency hopping spread spectrum untuk penyematan watermark pada audio digital sebagai bentuk perlindungan terhadap hak cipta,Teknik Informatika,2024,RAHMA WATI,"Perkembangan teknologi memberikan tantangan baru terhadap keamanan perlindungan hak cipta dalam industri musik digital, melihat masih terdapat pelanggaran-pelanggaran terhadap hak cipta lagu atau musik seperti pembajakan, dan penggunaan musik tanpa izin dari pemilik hak cipta. Selain pendaftaran hak...",1
264,Penerapan Metode MobileNet-SSD (Single Shot Detector) Untuk Mengenali Wajah Pemilik Laptop Dalam Menjaga Privasi,penerapan metode mobilenet ssd single shot detector untuk mengenali wajah pemilik laptop dalam menjaga privasi,Teknik Informatika,-1,Edi Kurniawan,"Salah satu teknologi yang saat ini banyak digunakan adalah laptop, di mana salah satu keunggulannya adalah mudah dibawa ke berbagai tempat. Namun saat mengerjakan sesuatu di luar terkadang seseorang membutuhkan suatu privasi di mana apa yang dikerjakan hanya dapat dilihat oleh pemiliknya saja. Aplik...",1
278,"PENGAMANAN CITRA DENGAN KRIPTOGRAFI AES-256 MODE CBC, HASH SHA256, KOMPRESI DEFLATE, DAN STEGANOGRAFI LEAST SIGNIFICANT BIT (LSB) AUDIO",pengamanan citra dengan kriptografi aes 256 mode cbc hash sha256 kompresi deflate dan steganografi least significant bit lsb audio,Teknik Informatika,2023,Muhammad Aldi Gunawan,"Sifat publik dan bebas internet memudahkan akses informasi, namun juga memudahkan informasi disalahgunakan. Sehingga informasi sensitif dan pribadi butuh pengamanan. Sehingga dikembangkanlah teknik pengamanan informasi seperti kriptografi dan steganografi. Penelitian ini dilakukan dengan mener...",1
281,PENGELOMPOKKAN SUDOKU BERDASARKAN TINGKAT KESULITAN MENGGUNAKAN METODE K-MEANS CLUSTERING,pengelompokkan sudoku berdasarkan tingkat kesulitan menggunakan metode k means clustering,Teknik Informatika,2021,Syahid Prabowo,"Pada abad ke-21 ini, banyak sekali permainan tradisional yang mulai diadaptasi ke bentuk digital, karena bentuk permainan yang didigitalisasi akan dapat lebih mudah untuk dimainkan. Pada era ini juga selain mendigitalisasi bentuk permainannya juga mengembangkan metode dalam permainannya. Dalam perma...",1
282,PENGEMBANGAN AGENT ARTIFICIAL INTELLIGENCE PADA GAME “STREET FIGHTER II” MENGGUNAKAN METODE DEEP REINFORCEMENT LEARNING,pengembangan agent artificial intelligence pada game street fighter ii menggunakan metode deep reinforcement learning,Teknik Informatika,2021,Dino Febriyanto,Video games adalah sumber hiburan bagi populasi yang luas dan memiliki efek yang bervariasi. Industri video games saat ini menjadi salah satu industri paling populer dan sukses di dunia. Seperti yang dikutip Grand View Research dalam situs resminya bahwa ukuran pasar global dari video games pada ...,1
314,PENGEMBANGAN FITUR APLIKASI PARIWISATA UNTUK KEAMANAN DENGAN VALIDASI IMAGE FILE UPLOAD MENGGUNAKAN METADATA DAN IMAGE PROCESSING (Studi Kasus : ArTour),pengembangan fitur aplikasi pariwisata untuk keamanan dengan validasi image file upload menggunakan metadata dan image processing studi kasus artour,Teknik Informatika,-1,ANJU RODO OLDO YOSAFAT,"Perkembangan teknologi informasi mendorong sektor pariwisata untuk memanfaatkan platform digital, termasuk fitur unggah gambar oleh pengguna. Fitur ini berpotensi menjadi celah keamanan apabila file gambar yang diunggah tidak divalidasi dan disanitasi dengan baik. Penelitian ini mengembangkan sistem...",1
320,PENGEMBANGAN MODEL STEGANOGRAFI MENGGUNAKAN METODE GENERATIVE ADVERSARIAL NETWORK,pengembangan model steganografi menggunakan metode generative adversarial network,Teknik Informatika,2026,AQSAL YAZID SETIAWAN,"Data pribadi adalah informasi yang hanya diketahui secara terbatas oleh pihak tertentu atau tidak diketahui oleh masyarakat. Data pribadi tersebut dapat berupa informasi identitas pribadi, informasi medis dan informasi perbankan. Data pribadi tersebut perlu dijaga kerahasiaanya karena dapat membahay...",1
325,PENGEMBANGAN PURWARUPA UI/UX PADA APLIKASI RADARLAMPUNG.CO.ID MENGGUNAKAN METODE GOAL DIRECTED DESIGN (GDD) DAN HEART FRAMEWORK,pengembangan purwarupa ui ux pada aplikasi radarlampung co id menggunakan metode goal directed design gdd dan heart framework,Teknik Informatika,2022,Bagus Dwi Prasetyo,Radar Lampung merupakan salah satu portal berita ternama yang ada di Provinsi Lampung. Pada awalnya Radar Lampung dalam menyampaikan berita atau informasi kepada masyarakat Lampung menggunakan media cetak atau koran. Akan tetapi seiring dengan perkembangan jaman dan teknologi pada tahun 2020 Radar L...,1
440,Pengenalan Induk Huruf Aksara Lampung Menggunakan Metode Local Binary Pattern dan Multilayer Perceptron,pengenalan induk huruf aksara lampung menggunakan metode local binary pattern dan multilayer perceptron,Teknik Informatika,2020,Hanif Abdillah,"Proses globalisasi memberikan perubahan yang signifikan dalam tatanan budaya di Indonesia, termasuk di provinsi Lampung. Aksara Lampung adalah salah satu budaya masyarakat Lampung yang dapat dijadikan sebagai alat untuk berkomunikasi dalam bentuk tulisan. Provinsi Lampung saat ini tidak lagi didomin...",1
444,Penggabungan Metode Pengenalan Karakter pada Citra dan RFID Sebagai Sistem Pemeriksaan Parkir ITERA,penggabungan metode pengenalan karakter pada citra dan rfid sebagai sistem pemeriksaan parkir itera,Teknik Informatika,2021,Adimas Sutanto,"Terbatasnya lahan parkir di sebuah tempat mengakibatkan parkir sembarangan di bahu-bahu jalan dan masih jarang didapati tempat parkir yang hanya khusus untuk parkir saja, yang tersedia hanyalah lahan parkir dari sebuah toko dimana luas area parkirnya terbatas. Sistem yang dipakai di Indonesia masih ...",1
446,PENGGUNAAN ALGORITMA GAUSSIAN NAÏVE BAYES & DECISION TREE UNTUK KLASIFIKASI TINGKAT KEMENANGAN PADA GAME MOBILE LEGENDS,penggunaan algoritma gaussian na ve bayes decision tree untuk klasifikasi tingkat kemenangan pada game mobile legends,Teknik Informatika,2024,YOGA NAUFAL RAY PUTRO,"Perkembangan teknologi dan internet membuat popularitas game online seperti Mobile Legends semakin meningkat. Namun dalam kompetisi seringkali pemain mengalami kekalahan karena berbagai faktor, antara lain skill pemain, strategi tim, dan pemilihan hero yang tepat. Pemilihan hero yang tepat sangat pe...",1
453,PENILAIAN OTOMATIS CITRA TULISAN TANGAN PADA JAWABAN PILIHAN GANDA MENGGUNAKAN METODE CONVOLUTIONAL NEURAL NETWORK,penilaian otomatis citra tulisan tangan pada jawaban pilihan ganda menggunakan metode convolutional neural network,Teknik Informatika,2024,Rian Andri Waskito,"Kemajuan teknologi menyebabkan perkembangan pada berbagai bidang, salah satunya adalah dalam bidang pendidikan. Dalam pendidikan di negara Indonesia terdapat tahapan yang harus dicapai sebelum masuk ke dunia kerja. Untuk melewati tahapan tersebut dapat dilakukan proses ujian. Salah satu metode ujian...",1
455,PENYISIPAN PESAN TEKS PADA DOKUMEN VIDEO MENGGUNAKAN METODE BIT-PLAN COMPLEXITY SEGMENTATION DAN VIGENERE CIPHER,penyisipan pesan teks pada dokumen video menggunakan metode bit plan complexity segmentation dan vigenere cipher,Teknik Informatika,2023,Bagus Budi Setiawan,"Keamanan dalam pengiriman informasi merupakan salah satu faktor penting yang harus dijaga, apabila isi dari informasi tersebut tidak boleh diketahui pihak luar. Salah satu teknik yang dapat dipakai untuk menangani hal tersebut adalah steganografi. Steganografi merupakan teknik yang dapat digunakan u...",1
459,Perancangan Algoritma Kriptografi Cipher Substitusi Pesan Alfabet menjadi Huruf Korea (Hangul) dengan Implementasi Finite Automata untuk Penentuan Pola Suku Kata,perancangan algoritma kriptografi cipher substitusi pesan alfabet menjadi huruf korea hangul dengan implementasi finite automata untuk penentuan pola suku kata,Teknik Informatika,2021,Mia Audina,Pertukaran informasi banyak dilakukan melalui media digital sehingga mempermudah keterbukaan terhadap akses data dan informasi. Hal ini tidak menjamin akan keamanan informasi karena dapat disalahgunakan oleh orang lain. Dibutuhkan penyadian pesan atau informasi ke dalam bentuk lain agar informasi ya...,1
474,Perancangan Pintu Otomatis dengan Metode Histogram Of Oriented Gradients(HOG) dan Mediapipe,perancangan pintu otomatis dengan metode histogram of oriented gradients hog dan mediapipe,Teknik Informatika,2022,Eron Wahyu,"Pada zaman industri 4.0 seperti sekarang ini diperlukan sesuatu yang lebih efisien dalam melakukan segala termasuk hal seperti membuka, menutup, dan mengunci sebuah pintu kemudian salah satu hak yang mendasar dari manusia adalah hak atas rasa aman. Sehingga pintu otomatis merpakan solusi yang baik d...",1
477,Perancangan Purwarupa Penyimpanan Loker Menggunakan Radio Frequency Identification (RFID),perancangan purwarupa penyimpanan loker menggunakan radio frequency identification rfid,Teknik Informatika,2021,Asril Rinaldi,Perpustakaan merupakan salah tempat yang sering dikujungi oleh kalangan pelajar baik itu siswa maupun mahasiswa. Keamanan suatu perpustakaan dapat diwujudkan dengan di sediakannya tempat penyimpanan barang yaitu sebuah loker. Ketika suatu loker masih dibuka secara manual dan peminjaman loker secara ...,1
503,PERBANDINGAN ALGORITMA CANONICAL A* DAN A* UNTUK PATHFINDING PADA VIDEO GAME MAZE TOP DOWN GRID 2D MENGGUNAKAN UNITY,perbandingan algoritma canonical a dan a untuk pathfinding pada video game maze top down grid 2d menggunakan unity,Teknik Informatika,2024,TEGAR ARGIE DESMONDA,Perkembangan teknologi mempengaruhi kehidupan manusia di segala bidang termasuk Video Game. Salah satu unsur dalam Video Game adalah Pathfinding. Pathfinding adalah pencarian jalur terdekat antara dua titik. Unsur ini perlu memiliki tingkat efisiensi dan efektifitas yang tinggi untuk mendapatkan has...,1
505,PERBANDINGAN ALGORITMA DIJKSTRA DAN ALGORITMA FLOYD-WARSHALL DALAM MENENTUKAN JALUR DAN LOKASI PARKIR,perbandingan algoritma dijkstra dan algoritma floyd warshall dalam menentukan jalur dan lokasi parkir,Teknik Informatika,2022,Muhammad,Peningkatan produksi kendaraan yang semakin pesat menyebabkan kesulitan dalam mengatur kemacetan lalu lintas dan juga akan kesulitan dalam tata kelola lahan parkir yang akan digunakan oleh pengguna untuk parkir sehingga tidak menyebabkan kemacetan yang terlalu parah. Berdasarkan data yang disediakan...,1
511,PERBANDINGAN ALGORITMA SUPPORT VECTOR MACHINE DAN RANDOM FOREST UNTUK DETEKSI SMS SPAM BAHASA INDONESIA,perbandingan algoritma support vector machine dan random forest untuk deteksi sms spam bahasa indonesia,Teknik Informatika,2025,Natalia Sagita Marisol,"Meningkatnya penggunaan SMS (Short Message Service) di Indonesia yang masih menjadi media komunikasi penting meskipun aplikasi pesan instan semakin populer. Tingginya penggunaan SMS juga memicu permasalahan serius berupa pesan spam yang dapat mengganggu kenyamanan pengguna, mengancam privasi, bahkan...",1
526,PERBANDINGAN KINERJA WORD2VEC DAN FASTTEXT DALAM PENILAIAN ESAI OTOMATIS PADA TEKS BAHASA INDONESIA,perbandingan kinerja word2vec dan fasttext dalam penilaian esai otomatis pada teks bahasa indonesia,Teknik Informatika,2025,Dwi Ananda Rizky,"Penilaian esai memunculkan masalah bagi penilai yaitu dapat bersifat subjektif, inkonsisten dan membutuhkan waktu yang lama. Salah satu teknologi yang dapat membantu adalah penilaian esai otomatis, meskipun masih menghadapi hambatan dalam metode pembobotan kata yaitu belum mampu menangkap hubungan s...",1
529,Perbandingan Metode C4.5 dan Naive Bayes untuk Klasifikasi Kepuasan Pengguna Terhadap Produk The Originote,perbandingan metode c4 5 dan naive bayes untuk klasifikasi kepuasan pengguna terhadap produk the originote,Teknik Informatika,2023,Mika Simamora,Perawatan kulit atau skincare sudah menjadi topik yang sangat popular dalam industri kesehatan dan kecantikan belakangan ini. The Originote ialah salah satu produk yang digunakan untuk merawat kulit wajah yang saat ini sedang viral di tiktok dan ramai digunakan oleh banyak orang. Penelitian terdahul...,1
534,PERBANDINGAN METODE JACCARD SIMILARITY DENGAN COSINE SIMILARITY PADA TF-IDF UNTUK MODEL REKOMENDASI BERITA (Studi Kasus : Berita Radar Lampung Online),perbandingan metode jaccard similarity dengan cosine similarity pada tf idf untuk model rekomendasi berita studi kasus berita radar lampung online,Teknik Informatika,2023,Randi Baraku,"Kemajuan teknologi menyebabkan perkembangan pada berbaga bidang, salah satunya adalah perusahaan media. Dalam rangka mempertahankan pembaca, perusahaan media berupaya untuk menyediakan berita yang relevan dan sesuai dengan pembaca, salah satunya melalui sistem rekomendasi. sistem rekomendasi dapat d...",1
544,Perbandingan Metode Naive Bayes dan Support Vector Machine Dalam Klasifikasi Artikel Bahasa Indonesia,perbandingan metode naive bayes dan support vector machine dalam klasifikasi artikel bahasa indonesia,Teknik Informatika,2024,Muhammad Faqih,"Artikel merupakah salah satu jenis dalam karya tulis ilmiah. Pada saat pembuatan artikel, masih banyak mahasiswa yang lama dan salah dalam mencocokan artikelnya dengan jurnal. Oleh karena itu, dibutuhkan sebuah metode untuk mengklasifikasikan sebuah dokumen dengan otomatis. Selain otomatis, dibutuhk...",1
546,PERBANDINGAN METODE PEMBOBOTAN KATA TF-IDF DENGAN TF-RF PADA PERINGKASAN TEKS BERITA OTOMATIS DENGAN METODE MAXIMUM MARGINAL RELEVANCE,perbandingan metode pembobotan kata tf idf dengan tf rf pada peringkasan teks berita otomatis dengan metode maximum marginal relevance,Teknik Informatika,2023,Joddy Sebastian Siregar,"Dalam perkembangan teknologi dan informasi yang cepat saat ini, banyak pengguna internet yang menggunakan internet untuk memperbarui informasi, sekitar 25,3...",1
559,PERBANDINGAN PEMBOBOTAN KATA METODE TF-IDF DENGAN TF-ABS PADA PERINGKASAN TEKS BERITA OTOMATIS MENGGUNAKAN MAXIMUM MARGINAL RELEVANCE,perbandingan pembobotan kata metode tf idf dengan tf abs pada peringkasan teks berita otomatis menggunakan maximum marginal relevance,Teknik Informatika,2023,Intan Wulandari Br Siregar,"Seiring perkembangan teknologi informasi menyebabkan teknologi internet semakin cepat, sehingga memicu munculnya banyak situs berita online. Meningkatnya jumlah portal berita online menimbulkan banyaknya berita yang disuguhkan kepada masyarakat, sehingga kebutuhan peringkasan teks semakin dibutuhkan...",1
566,"Perbandingan Steganografi Metode Bit Plane Complexity Segmentation (BPCS) Pada Masing-Masing Layer Warna Red, Green, dan Blue untuk Menyisipkan Pesan Teks ke dalam File Citra Digital",perbandingan steganografi metode bit plane complexity segmentation bpcs pada masing masing layer warna red green dan blue untuk menyisipkan pesan teks ke dalam file citra digital,Teknik Informatika,2021,Fatin Delfiandita,"Steganografi merupakan sebuah ilmu dan seni menyembunyikan pesan rahasia ke dalam sebuah media sedemikian sehingga keberadaan pesan tidak terdeteksi manusia. Tujuan steganografi sendiri adalah untuk menyembunyikan pesan atau data pada suatu media, maka pesan atau data yang disembunyikan harus dapat ...",1
569,PERINGKASAN TEKS BERITA OTOMATIS DENGAN METODE MAXIMUM MARGINAL RELEVANCE (MMR) DENGAN PENERAPAN PART-OF-SPEECH (POS) TAGGING,peringkasan teks berita otomatis dengan metode maximum marginal relevance mmr dengan penerapan part of speech pos tagging,Teknik Informatika,2025,HAMIDAH FIROOS,Penggunaan internet membuat akses berita menjadi jauh lebih mudah sehingga menyebabkan ledakan informasi yang menuntut informasi tersebut untuk dibaca dengan cepat dengan waktu seminimal mungkin. Sehingga perlu suatu model peringkasan teks otomatis pada berita berbahasa Indonesia untuk mempermudah p...,1
570,Peringkasan Teks Berita Otomatis Menggunakan Metode Latent Semantic Analysis (LSA) dan Metode Pembobotan TF-IDF-DF,peringkasan teks berita otomatis menggunakan metode latent semantic analysis lsa dan metode pembobotan tf idf df,Teknik Informatika,2022,Firman Oloan Manalu,"Pada perkembangan era teknologi saat ini, semakin banyak informasi berita pada berbagai situs media online yang disajikan dalam bentuk dokumen. Banyaknya informasi yang tersedia di dalam dokumen membuat pembaca membutuhkan waktu yang lama dan relatif sulit untuk dapat memahami inti dari berita terse...",1
579,PROTOTYPE PINTU OTOMATIS BERDASARKAN POLA GESTURE TANGAN DAN KETUKAN MENGGUNAKAN METODE MEDIAPIPE DAN MEL FREQUENCY CEPSTRAL COEFFICIENTS,prototype pintu otomatis berdasarkan pola gesture tangan dan ketukan menggunakan metode mediapipe dan mel frequency cepstral coefficients,Teknik Informatika,2025,Edo Sani,"Pintu merupakan salah satu komponen utama yang harus ada dalam sebuah bangunan karena berfungsi sebagai penghubung antara ruangan satu dengan ruangan lainnya. Awalnya pintu hanya menggunakan kunci fisik untuk mengunci dan membuka tetapi seiring kemajuan teknologi, sekarang membuka dan mengunci pintu...",1
590,Purwarupa Tempat Sampah Otomatis dengan Menerapkan Internet of Things (IoT),purwarupa tempat sampah otomatis dengan menerapkan internet of things iot,Teknik Informatika,2020,Yoga Dwi Septana,"Semua sampah yang telah dihasilkan oleh suatu kota dikumpulkan pada satu tempat, yaitu Tempat Pembuangan Akhir (TPA). Beberapa TPA tersebut masih menggunakan teknik pengolahan open dumping, yaitu membiarkan sampah di tempat terbuka tanpa ada penanganan khusus. Sampah tersebut dikendalikan dengan har...",1
601,Rancang Bangun Aplikasi Parkir Qr Code Dan Face Recognition Menggunakan Metode Histogram Of Oriented Gradient Berbasis Android,rancang bangun aplikasi parkir qr code dan face recognition menggunakan metode histogram of oriented gradient berbasis android,Teknik Informatika,2021,M. Anas Nasrulloh,"Keamanan merupakan hal yang sangat penting dimana saja, tidak terkecuali di lingkungan kampus. Guna memberikan keamanan dan kenyamanan bagi yang memarkirkan kendaraan, diperlukan aplikasi parkir yang dapat memberikan keamanan kendaraan saat menjalani kegiatan akademik di kampus. Pada tugas akhir ini...",1
602,Rancang Bangun Aplikasi Pembayaran Elektronik Pada Bus Berbasis RFID Menggunakan Model Prototype,rancang bangun aplikasi pembayaran elektronik pada bus berbasis rfid menggunakan model prototype,Teknik Informatika,2023,Ahmad Rosyid Al Khairi,"Bus merupakan salah satu transportasi umum yang digunakan untuk transportasi antar kota atau antar provinsi, namun juga digunakan untuk transportasi dalam kota dan pariwisata. Bus memiliki kapasitas yang cukup besar dan bisa menampung banyak penumpang sekaligus. Metode pembayaran pada bus dapat dila...",1
616,RANCANG BANGUN GAME VISUAL NOVEL UNTUK PENGENALAN KEBUDAYAAN LAMPUNG DENGAN METODE EXTREME PROGRAMMING,rancang bangun game visual novel untuk pengenalan kebudayaan lampung dengan metode extreme programming,Teknik Informatika,2022,Fitra Salam S. Nagalay,Game saat ini paling banyak digemari oleh anak-anak. game ini digunakan oleh anak-anak untuk menghabiskan waktu luang ataupun digunakan untuk mengasah otak. Game sendiri dapat dijadikan sebagai media pembelajaran. Tetapi dampak perkembangan teknologi industri saat ini media pembelajaran budaya semak...,1
617,Rancang Bangun Library CubegenJS untuk Memproteksi dan Mengoptimasi Source Code JavaScript Menggunakan Metode Bundling dan Random Obfuscation,rancang bangun library cubegenjs untuk memproteksi dan mengoptimasi source code javascript menggunakan metode bundling dan random obfuscation,Teknik Informatika,2025,Fanesa Hadi Pramana,"Kegiatan pembajakan seperti eksploitasi, duplikasi, dan modifikasi source code dapat menyebabkan kerugian bagi para pengembang perangkat lunak yang sifatnya close source. JavaScript menjadi salah satu bahasa pemrograman populer yang memiliki karakteristik mudah untuk dieksploitasi. Sehingga diperluk...",1
696,RANCANG BANGUN SISTEM PARKIR MENGGUNAKAN PENGENALAN WAJAH DAN PLAT KENDARAAN UNTUK MENINGKATKAN KEAMANAN PALANG PARKIR MENGGUNAKAN ESP32-CAM BERBASIS IOT,rancang bangun sistem parkir menggunakan pengenalan wajah dan plat kendaraan untuk meningkatkan keamanan palang parkir menggunakan esp32 cam berbasis iot,Teknik Informatika,2021,Mahesa Darma Satria,"Beberapa layanan parkir sudah menggunakan pengolahan lahan parkir yang cukup baik untuk mengatasi masalah pencurian tersebut. Bahkan diantaranya juga sudah menggunakan pengaplikasian teknologi, dimana teknologi tersebut dapat mengenali citra plat kendaraan. Tetapi sistem parkir tersebut diharapka...",1
723,RANCANGAN SISTEM MONITORING PERINGATAN GANTI OLI DAN PENCARIAN BENGKEL TERDEKAT MENGGUNAKAN METODE HAVERSINE DENGAN PLATFORM ANDROID PADA KENDARAAN SEPEDA MOTOR,rancangan sistem monitoring peringatan ganti oli dan pencarian bengkel terdekat menggunakan metode haversine dengan platform android pada kendaraan sepeda motor,Teknik Informatika,2022,M JUNIO AZHARI,"Kebanyakan dari pengguna sepeda motor kurang memperhatikan hal - hal teknis dalam perawatan sepeda motor khususnya dalam penggantian oli, kebanyakan dari pengendara sering terlambat bahkan tidak tahu waktu rutin dalam penggantian oli sehingga mesin sepeda motor pengguna akan mengalami kerusakan. Unt...",1
725,SENTIMEN ANALISIS MASYARAKAT TENTANG WACANA MASA JABATAN PRESIDEN TIGA PERIODE MENGGUNAKAN ALGORITMA KLASIFIKASI MULTINOMIAL NAIVE BAYES DAN EKSTRAKSI FITUR TF-IDF,sentimen analisis masyarakat tentang wacana masa jabatan presiden tiga periode menggunakan algoritma klasifikasi multinomial naive bayes dan ekstraksi fitur tf idf,Teknik Informatika,2023,Gilang Ramadhan,"Majunya perkembangan informasi juga membantu manusia lebih mudah berinteraksi dengan individu ke individu secara global sehingga tidak ada jarak dan ruang untuk saling berpendapat. Mudahnya ruang lingkup yang tidak terbatas, menimbulkan sentimen atau pendapat yang berbeda dari sudut pandang di media...",1
726,SENTIMEN ANALISIS PADA MEDIA SOSIAL TWITTER TERHADAP LAYANAN BANTUAN TOKOPEDIA MENGGUNAKAN METODE NAÏVE BAYES CLASSIFIER,sentimen analisis pada media sosial twitter terhadap layanan bantuan tokopedia menggunakan metode na ve bayes classifier,Teknik Informatika,2022,Muhammad Iqbal,"Sosial media yakni alat untuk konsumen sebagai sarana sharing teks, video dan audio. Salah satu media sosial yang marak dikalangan pengguna adalah Twitter. Twitter ialah situs microblogging yang memungkinkan penggunanya untuk menulis tentang berbagai isu-isu yang sedang terjadi. Dalam hal ini, penul...",1
751,SISTEM MONITORING KEBISINGAN RUANGAN PERPUSTAKAAN BERBASIS IOT DAN MIKROKONTROLLER DENGAN TELEGRAM SEBAGAI SISTEM NOTIFIKASI,sistem monitoring kebisingan ruangan perpustakaan berbasis iot dan mikrokontroller dengan telegram sebagai sistem notifikasi,Teknik Informatika,2023,Sally Rosiani Indra Putri,Lingkungan yang nyaman dan tenang sangatlah penting bagi perpustakaan. Perpustakaan merupakan sarana pembelajaran dan pusat informasi. Didalam perpustkaan kita dapat melakukan kegiatan belajar dan membaca untuk menambah ilmu pengetahuan. Ruangan perpustakaan yang nyaman dan terhindar dari gangguan-g...,1
758,SISTEM PAKAR TAJWID MENGGUNAKAN FORWARD CHAINING DAN KNUTH MORRIS PRATT,sistem pakar tajwid menggunakan forward chaining dan knuth morris pratt,Teknik Informatika,2023,Khoirul Roziq,"Tajwid adalah kaidah bacaan secara tertulis dan pengucapan yang harus digunakan dalam membaca kalamullah (Al-Qur’an). Namun, tidak sedikit orang yang kurang memahami tajwid. Hal ini disebabkan banyak faktor seperti malu belajar, sibuk, biaya, metode belajar kurang menarik dan fasilitas belajar ...",1
